smiles,homo,lumo
c1cnc(s1)-c1cc2c3nsnc3c3c4[se]ccc4c4=C[SiH2]C=c4c3c2c2nsnc12,-7.909981446,-8.5679
c1sc(-c2cc3cnc4c5ncccc5c5=C[SiH2]C=c5c4c3c3nsnc23)c2cc[nH]c12,-6.901426299,-8.2169
c1[SiH2]c2c(-c1)c1nsnc1c1c3cnccc3c3cscc3c21,-7.087413068,-8.4515
c1cnc2cc3c(cnc4cc(ccc34)-c3cccc4=CCC=c34)cc2c1,-6.653041888,-8.0506
[nH]1c(cc2oc3c(ncc4ccc5c[nH]cc5c34)c12)-c1nccc2nsnc12,-7.320619578,-8.5357
[nH]1c2ccc3nsnc3c2c2cc3c(cc(-c4scc5sccc45)c4=C[SiH2]C=c34)cc12,-6.665958122,-8.1082
c1sc(-c2sc(c3[SiH2]ccc23)-c2sc(-c3ccccn3)c3ccsc23)c2sccc12,-6.613131592,-8.048
c1[SiH2]c(cc1)-c1ccc(cn1)-c1[SiH2]c(cc1)-c1cccc2nsnc12,-7.031827118,-8.3429
c1ccc(nc1)-c1cnc2c(c1)c1ccccc1c1ccc3=CCC=c3c21,-6.062313367,-7.7529
c1sc(-c2sc(-c3sc(-c4cccnc4)c4[se]ccc34)c3occc23)c2sccc12,-7.049475806,-8.2894
[nH]1c2cc(sc2c2c1ccc1ccccc21)-c1cccnc1,-5.21455274,-7.5204
c1cc2sc3cc4cc(-c5nccc6nsnc56)c5=C[SiH2]C=c5c4cc3c2s1,-7.547537648,-8.6222
c1sc(-c2cc3c4cocc4c4c5ccccc5sc4c3c3=C[SiH2]C=c23)c2occc12,-7.008092337,-8.1992
c1sc(c2CC=Cc12)-c1ccc2c3[se]c4cccnc4c3c3cocc3c2c1,-7.4308497,-8.6328
[nH]1c2C=CCc2c2c3cocc3c3cc(-c4cccc5cocc45)c4cscc4c3c12,-5.929265152,-7.5972
c1cnc(s1)-c1cc2c3cscc3c3ccc4ccccc4c3c2c2=CCC=c12,-6.610159635,-8.0533
c1cc2c([se]1)c1oc3cc(-c4scc5occc45)c4=C[SiH2]C=c4c3c1c1=CCC=c21,-7.608737828,-8.1728
C1C(=Cc2c1c1c3cscc3c3C=C[SiH2]c3c1c1=C[SiH2]C=c21)c1ccccc1,-7.020533981,-8.0835
c1cnc(s1)-c1ccc2c3sc4ccc5=CCC=c5c4c3c3cocc3c2c1,-6.185496601,-7.8993
c1sc(c2[SiH2]C=Cc12)-c1cc2[se]c3cc4cccnc4cc3c2c2cscc12,-6.299123124,-8.061
c1cc2[se]c3c4ccc(cc4sc3c2cn1)-c1cccc2ccccc12,-5.235805589,-7.6952
[nH]1c2cc(oc2c2ncc3cccnc3c12)-c1cncc2nsnc12,-7.29671655,-8.7277
c1ccc(cc1)-c1cnc(-c2ccc(-c3ccccn3)c3cocc23)c2nsnc12,-7.358043555,-8.5742
c1cc2c3cocc3c3c4sc(cc4c4cocc4c3c2s1)-c1scc2[se]ccc12,-6.476347294,-8.0608
c1ccc(cc1)-c1cc2c3cocc3c3c4c5cocc5ccc4c4=C[SiH2]C=c4c3c2o1,-6.621940052,-7.9885
C1C=c2c(cc3ccc4C=C[SiH2]c4c3c2=C1)-c1scc2ccsc12,-6.030733744,-7.7237
c1[SiH2]c2c(-c1)c1c[SiH2]cc1c1c2c2ccccc2c2ccc3ccccc3c12,-6.733689411,-7.9961
[nH]1ccc2c1c1c(c3[SiH2]C(=Cc3c3=CCC=c13)c1scc3CC=Cc13)c1ccccc21,-6.530550408,-7.7825
c1ccc(o1)-c1cnc2c3oc4ccc5cscc5c4c3ncc2c1,-9.656152199,-9.6574
[nH]1c(ccc1-c1sc(-c2ncncn2)c2sccc12)-c1[SiH2]ccc1,-6.896739041,-8.2841
c1ccc2c(c1)c1cscc1c1c2c2c[SiH2]cc2c2ccc3ccccc3c12,-6.502264627,-7.9598
c1ccc(o1)-c1sc(-c2sc(-c3cncc4nsnc34)c3ccsc23)c2ccCc12,-7.733172071,-8.6738
[SiH2]1C=CC=C1c1cc2c3cocc3c3ccsc3c2s1,-6.10140275,-7.851
c1cc2oc3c(ncc4cc(-c5ncncn5)c5=CCC=c5c34)c2c2cscc12,-6.824143876,-8.3976
c1sc(-c2ccc(-c3sc(-c4ccccc4)c4ccoc34)c3ccccc23)c2[nH]ccc12,-6.134260894,-7.7475
c1cnc2c(c1)c1cscc1c1c3c4nsnc4c(cc3c3nsnc3c21)-c1cccnc1,-7.443217686,-8.6501
c1cc2c3nsnc3c3cc(-c4scc5C=C[SiH2]c45)c4ccccc4c3c2s1,-6.458106271,-8.2296
[nH]1c2ccoc2c2c1c1c(cc(-c3ccc[se]3)c3=C[SiH2]C=c13)c1=C[SiH2]C=c21,-7.326732019,-8.2038
[nH]1c2ccc3ccccc3c2c2[se]c3cc(-c4cccs4)c4nsnc4c3c12,-6.96756442,-8.3667
c1sc(-c2cc3cnc4c5ccccc5sc4c3cn2)c2[se]ccc12,-6.280127107,-8.0451
c1ccc([se]1)-c1cc2ccc3c4[se]ccc4c4cocc4c3c2s1,-5.690624571,-7.7912
[nH]1c(cc2c3nsnc3c3c(ncc4ccc5c[nH]cc5c34)c12)-c1scc2cc[se]c12,-6.079169304,-7.8172
c1cc2oc3cc4cc(sc4cc3c2[se]1)-c1cccc2cocc12,-5.829399341,-7.8215
[nH]1ccc2c1c1cnc3cc(-c4cccc5ccccc45)c4nsnc4c3c1c1=CCC=c21,-6.60510064,-8.0637
c1ccc(cc1)-c1ccc2c(c1)oc1ccc3cocc3c21,-4.877509984,-7.3777
[nH]1c(cc2[SiH2]c3c([nH]c4ccc5cocc5c34)-c12)C1=CC=CC1,-5.062470709,-7.0025
c1cc2c(s1)c1c3c[SiH2]cc3c3ccccc3c1c1ccccc21,-6.124479262,-7.8577
c1ccc2c3cc4cnc(cc4cc3c3=CCC=c3c2c1)-c1cncc2nsnc12,-7.391271384,-8.6408
c1sc(-c2sc(-c3ccc(-c4ccccn4)c4ccccc34)c3sccc23)c2[nH]ccc12,-6.33470772,-7.8277
c1cc2ncc3c(c4cocc4c4cc(-c5scc6[nH]ccc56)c5cocc5c34)c2[se]1,-7.758458386,-8.5362
[nH]1cccc1-c1ccc(-c2cnc(-c3scc4cc[SiH2]c34)c3nsnc23)c2cCcc12,-7.529147482,-8.4395
c1sc(c2[SiH2]C=Cc12)-c1cc2oc3c(c2cn1)c1=CCC=c1c1ccc2nsnc2c31,-7.069634027,-8.4344
c1sc(C2=Cc3c(C2)c2oc4ccc5cscc5c4c2c2=C[SiH2]C=c32)c2ccoc12,-6.918528876,-8.0794
c1ccc([se]1)-c1ccc(cc1)-c1sc(c2[SiH2]ccc12)-c1cccc2c[SiH2]cc12,-6.710713276,-8.0834
c1ccc([se]1)-c1sc(-c2cccc3cscc23)c2nccnc12,-7.638015203,-8.6439
[SiH2]1C=Cc2ncc3c([se]c4cc(-c5cccc6cocc56)c5cscc5c34)c12,-6.128923037,-7.9604
[nH]1c2cc(oc2c2c3cocc3c3ccc4c[nH]cc4c3c12)-c1ccccn1,-5.28456848,-7.2661
[nH]1ccc2Cc3c(oc4cc(-c5cncc6nsnc56)c5ccccc5c34)-c12,-7.539745321,-8.5254
c1ccc(s1)-c1cc2c(o1)c1c3nsnc3c3ccc4=CCC=c4c3c1c1=C[SiH2]C=c21,-7.71246726,-8.5028
c1ccc(-c2cc3ncc4ccc5=CCC=c5c4c3[se]2)c2c[nH]cc12,-5.487576967,-7.4639
c1ccc(s1)-c1sc(-c2ccc(-c3cccc4c[SiH2]cc34)c3c[nH]cc23)c2sccc12,-6.716867834,-7.9446
[nH]1ccc2c1c1ncc3C=C(Cc3c1c1=C[SiH2]C=c21)c1cccnc1,-6.058428079,-7.769
c1[SiH2]c(cc1)-c1cnc(-c2ccc(cc2)-c2scc3ccCc23)c2nsnc12,-7.26279716,-8.5197
c1cnc(s1)-c1cc2c3nsnc3c3c4c5cocc5ccc4c4=CCC=c4c3c2s1,-7.148370948,-8.3977
[nH]1c2ccc3nsnc3c2c2c3cscc3c3cc(-c4ccc[se]4)c4=CCC=c4c3c12,-8.489409726,-8.6698
c1Cc(cc1)-c1ccc([se]1)-c1ccc(-c2scc3nccnc23)c2cocc12,-7.37794348,-8.4547
[nH]1ccc2[se]c3c(c12)c1=C[SiH2]C=c1c1cc(-c2ccccc2)c2cocc2c31,-6.725377299,-8.0118
c1sc(C2=Cc3cnc4c(sc5ccc6cocc6c45)c3C2)c2cc[se]c12,-9.642625579,-9.6541
c1[SiH2]c(cc1)-c1[SiH2]c(cc1)-c1sc(-c2nccs2)c2Cccc12,-6.982064931,-8.1584
c1cnc(s1)-c1ccc(cn1)-c1ccc(nc1)-c1scc2ccCc12,-5.79417793,-7.9621
C1C=c2c3C=CCc3c3cnc4cc(sc4c3c2=C1)-c1scc2cc[nH]c12,-6.185811969,-7.8078
c1ccc(o1)-c1sc(c2Cccc12)-c1sc(-c2scc3[se]ccc23)c2ccoc12,-6.804542266,-8.1193
c1cnc(s1)-c1ccc(-c2[SiH2]c(cc2)-c2scc3[nH]ccc23)c2cCcc12,-7.128893171,-8.0966
C1C=c2c(cc3c4cocc4c4c5[se]ccc5c5c[nH]cc5c4c3c2=C1)C1=CC=CC1,-6.322737407,-7.7525
c1sc(-c2cc3[se]c4c(c3o2)c2ccccc2c2ccncc42)c2cc[nH]c12,-5.895940067,-7.7208
[nH]1ccc2c3c[nH]cc3c3cc([nH]c3c12)-c1scc2cc[nH]c12,-4.961616932,-6.8463
[nH]1c2C=C[SiH2]c2c2[se]c3cc([se]c3c12)C1=CC=C[SiH2]1,-6.197269774,-7.7536
c1cc2c3nsnc3c3c4sc(cc4c4ccccc4c3c2o1)-c1cccc2nsnc12,-6.889701306,-8.4299
c1Cc(cc1)-c1[SiH2]c(cc1)-c1cnc(s1)-c1cccc2nsnc12,-7.376797469,-8.434
c1cc2c(c3cscc13)c1ccc3C=C(Cc3c1c1=CCC=c21)c1ncncn1,-6.710570644,-8.1884
c1cc2c(o1)c1ncc3cc(cnc3c1c1=C[SiH2]C=c21)-c1scc2occc12,-6.764565065,-8.2059
[nH]1c(cc2c3nsnc3c3c4[SiH2]C=Cc4c4=C[SiH2]C=c4c3c12)-c1scc2cc[se]c12,-6.549278028,-7.5158
C1C=c2ccc3ccc4c(ccc5cc(C6=CC=C[SiH2]6)c6=CCC=c6c45)c3c2=C1,-6.13018773,-7.6526
c1cnc(s1)-c1ncc(-c2ccc(s2)-c2scc3[se]ccc23)c2nsnc12,-7.944881998,-8.9123
c1ccc(o1)C1=Cc2c(C1)c1c3cocc3c3ccc4ccccc4c3c1c1nsnc21,-6.659711431,-8.1782
[nH]1c(ccc1-c1ccc(-c2scc3[nH]ccc23)c2ccccc12)-c1cccnc1,-5.495819353,-7.4324
[nH]1c2cc(ncc2c2c1c1c3cocc3ccc1c1=CCC=c21)-c1ccc[se]1,-7.900538707,-8.3398
[nH]1c2cccnc2c2c1c1sc(cc1c1ccccc21)-c1cccc2cocc12,-5.851854002,-7.7957
[nH]1cccc1-c1cc2ccc3cc4cc[nH]c4cc3c2c2=C[SiH2]C=c12,-6.459186888,-7.7826
c1ccc(s1)C1=Cc2c(C1)c1cnccc1c1nsnc21,-6.584213979,-8.3178
c1sc(-c2ccc3c(c2)c2=CCC=c2c2ccc4=CCC=c4c32)c2nccnc12,-7.32807872,-8.3133
c1sc(-c2cc3[se]c4c(cnc5ccc6cscc6c45)c3c3ccccc23)c2ccoc12,-9.27427567,-9.286
[nH]1c(cc2Cc3c([se]c4ccoc34)-c12)-c1cncs1,-5.577857632,-7.5873
[nH]1ccc2c3c[nH]cc3c3c4ccc(cc4c4c[nH]cc4c3c12)-c1scc2CC=Cc12,-5.133351476,-7.0
c1ccc(-c2cc3ncc4c(ncc5ccc6=CCC=c6c45)c3c3cocc23)c2nsnc12,-6.787834757,-8.275
[nH]1ccc2oc3c4CC(=Cc4c4ccccc4c3c12)c1scc2[SiH2]C=Cc12,-5.763433105,-7.5434
c1cc2oc3c(c4nsnc4c4ccc5c[SiH2]cc5c34)c2c2cCcc12,-7.16265909,-8.309
[nH]1c(ccc1-c1scc2cc[se]c12)-c1sc(-c2Cccc2)c2ccsc12,-6.361336365,-7.8016
[nH]1c2ccc3=CCC=c3c2c2ccc3cc(-c4ccc[se]4)c4=C[SiH2]C=c4c3c12,-6.634783328,-7.9146
c1cc2ncc3c(ncc4cc(-c5scc6[SiH2]C=Cc56)c5nsnc5c34)c2o1,-7.079976357,-8.5757
[nH]1ccc2cc3[nH]c4cc([nH]c4c3cc12)-c1scc2c1c1ccccc1c1ccccc21,-5.527701335,-7.297
c1ccc(cn1)C1=Cc2c([SiH2]1)c1ncc3ccc4c[nH]cc4c3c1c1=CCC=c21,-6.291849701,-7.8206
c1sc(c2CC=Cc12)-c1cc2sc3c(ncc4ccc5=CCC=c5c34)c2c2nsnc12,-6.822427016,-8.3434
c1sc(c2Cccc12)-c1ccc(nc1)-c1ccc(-c2scc3cc[se]c23)c2nsnc12,-7.235850661,-8.4949
[nH]1c(cc2Cc3c(cnc4cccnc34)-c12)-c1ccccc1,-5.807547832,-7.702
C1C=c2c3C=C[SiH2]c3c3oc4cc(-c5cccc6nsnc56)c5c[nH]cc5c4c3c2=C1,-7.066846474,-8.0665
c1ccc(nc1)-c1cc2sc3c(c4cocc4c4ccc5=CCC=c5c34)c2c2nsnc12,-7.105420205,-8.3297
[nH]1c-2c(Cc3ccc4c[SiH2]cc4c-23)c2c1ccc1cscc21,-6.816051582,-7.9697
[nH]1c2cc(-c3scc4[SiH2]C=Cc34)c3cscc3c2c2cnc3ccc4=CCC=c4c3c12,-6.032735976,-7.7754
[nH]1c(ccc1-c1cccc2nsnc12)-c1ccc(cc1)-c1cccc2nsnc12,-7.071593444,-8.3793
c1[SiH2]c(cc1)-c1sc(-c2sc(-c3ccco3)c3cc[SiH2]c23)c2cc[nH]c12,-6.605651204,-7.8606
[nH]1ccc2Cc(cc12)-c1cc2c(ccc3nsnc23)[nH]1,-6.156340864,-7.7492
c1ncc(s1)-c1sc(c2[SiH2]ccc12)-c1ccc(-c2scc3Cccc23)c2cscc12,-6.357528435,-8.0092
c1ccc([se]1)-c1sc(-c2ncc(-c3scc4cc[nH]c34)c3nsnc23)c2[se]ccc12,-7.692190491,-8.5837
c1sc(-c2cnc(s2)-c2sc(-c3cccc4c[nH]cc34)c3occc23)c2sccc12,-7.996820183,-8.5784
c1cc2[se]c3c(cnc4cc(cnc34)-c3scc4[SiH2]C=Cc34)c2s1,-5.963098604,-7.8788
[SiH2]1C=c2c3c4[SiH2]C=Cc4[se]c3c3c4nsnc4c(cc3c2=C1)-c1scc2[se]ccc12,-7.643703165,-8.5613
c1ccc(o1)-c1cc2[se]c3c([se]c4ccc5=CCC=c5c34)c2c2nsnc12,-7.135261781,-8.3743
[SiH2]1C=CC=C1c1cc2c3ccccc3c3c4occc4c4nsnc4c3c2c2c[nH]cc12,-6.602613639,-7.9566
c1cc2c3cocc3c3c(cnc4cc(ccc34)-c3scc4C=CCc34)c2o1,-5.54841538,-7.7342
[nH]1c2-c3sccc3[SiH2]c2c2c1cc(-c1cccc3=C[SiH2]C=c13)c1=CCC=c21,-6.733710459,-7.868
c1cc2c(c3cscc13)c1[se]c3cc(-c4ncncn4)c4cocc4c3c1c1=CCC=c21,-6.678872612,-8.3912
c1cc2cnc3c(c4cocc4c4cc(-c5ccccn5)c5cscc5c34)c2[se]1,-6.075810168,-7.9
c1ccc(nc1)-c1cc2c3nsnc3c3c(cnc4ccc5cocc5c34)c2c2c[nH]cc12,-7.187333449,-8.1513
c1Cc(cc1)-c1sc(-c2ccc(nc2)-c2scc3cc[nH]c23)c2[nH]ccc12,-6.251180308,-7.7022
c1ccc(-c2cc3ccc4c5c6nsnc6ccc5c5ccccc5c4c3s2)c2nsnc12,-6.913624255,-8.4848
[nH]1c2ccc3=C[SiH2]C=c3c2c2ncc3cc(-c4cccnc4)c4=C[SiH2]C=c4c3c12,-7.059964994,-8.1952
c1cc2c3cscc3c3c4CC(=Cc4ccc3c2c2cscc12)c1cccc2=CCC=c12,-6.365699074,-7.8557
c1cc2sc3c(ccc4cc(sc34)-c3ccccn3)c2[se]1,-5.41340227,-7.7706
C1C=Cc2csc(C3=Cc4c([SiH2]3)c3c5cocc5c5C=CCc5c3c3nsnc43)c12,-7.21011847,-8.3455
c1sc(-c2Cc(cc2)-c2sc(-c3scc4cc[se]c34)c3nccnc23)c2[se]ccc12,-7.676874172,-8.5131
c1cc2cc3cc4c5cscc5c(cc4cc3cc2[se]1)-c1scc2sccc12,-6.14890279,-7.9426
c1ccc(cn1)-c1cnc2c(c1)oc1ccc3ccccc3c21,-5.33588747,-7.7199
C1C(=Cc2cc3oc4ccoc4c3cc12)C1=CC=C[SiH2]1,-5.847730575,-7.7086
c1ncc(s1)-c1ccc2c3sc4ccc5cocc5c4c3ncc2c1,-5.875625431,-7.9683
c1cnc(s1)-c1cc2cnc3c4c5cocc5ccc4c4=CCC=c4c3c2c2=C[SiH2]C=c12,-6.807934304,-8.1958
[nH]1c2cc(ccc2c2c3nsnc3c3ccc4cocc4c3c12)-c1cccc2cscc12,-6.348489237,-8.0639
[nH]1c2cc(-c3scc4ccoc34)c3c[nH]cc3c2c2c3nsnc3c3ccc4cscc4c3c12,-6.697255125,-7.9761
c1Cc(cc1)-c1ccc(-c2ccc(s2)-c2cccc3ccccc23)c2ccccc12,-5.286253646,-7.4707
c1sc(c2CC=Cc12)-c1ccc2c(c1)oc1c2c2ccccc2c2ccncc12,-5.206586251,-7.5949
[nH]1ccc2sc3c4ncc(cc4sc3c12)-c1cccc2cscc12,-5.613978312,-7.7383
c1ccc2c(c1)[se]c1c2cnc2cc(ncc12)-c1cccc2=C[SiH2]C=c12,-6.708720504,-8.0861
[SiH2]1C=Cc2c1c1cnc3cc(-c4scc5nccnc45)c4cscc4c3c1c1cscc21,-7.289045969,-8.4766
[nH]1ccc2ccc3c(ccc4cc(ncc34)-c3cccc4=C[SiH2]C=c34)c12,-6.429327493,-7.8547
C1C=c2c3C=CCc3c3ncc4cc(-c5scc6ccoc56)c5cscc5c4c3c2=C1,-6.247794261,-7.8377
c1ccc(s1)-c1cc2c3cscc3c3cc4ccsc4cc3c2cn1,-5.511313423,-7.7622
c1sc(-c2ccc(s2)-c2cnc(-c3cccc4ccccc34)c3nsnc23)c2ccsc12,-7.597578388,-8.6753
c1sc(c2[SiH2]C=Cc12)-c1cc2oc3c([se]c4ccc5cscc5c34)c2c2cscc12,-9.289051744,-9.2973
[SiH2]1C=Cc2c1c1c3cocc3c3cc(cnc3c1c1cscc21)-c1ccc[se]1,-6.341472157,-7.9749
c1cc2ncc3c(ncc4cc(-c5scc6C=C[SiH2]c56)c5=CCC=c5c34)c2s1,-6.356988242,-8.0977
c1cc2cnc3c4c5cocc5c(cc4c4=CCC=c4c3c2[se]1)-c1nccc2nsnc12,-7.511522181,-8.5903
c1ccc(nc1)-c1cc2ccc3c4c5nsnc5ccc4c4=CCC=c4c3c2c2cscc12,-7.700148695,-8.4202
[nH]1c(cc2c3cscc3c3c4cnccc4[nH]c3c12)-c1scc2ccoc12,-5.766648002,-7.6295
c1ncc(s1)-c1sc(-c2ncc(s2)-c2cccc3ccccc23)c2ccoc12,-6.736302598,-8.3476
C1C=Cc2cnc3c([se]c4cc([se]c34)-c3scc4[se]ccc34)c12,-6.375106945,-8.0926
c1ncc(s1)-c1cnc(s1)-c1ncc(-c2cccc3cscc23)c2nsnc12,-7.829579297,-8.9415
[nH]1ccc2cnc3c(c4c[nH]cc4c4cc(-c5cccs5)c5c[nH]cc5c34)c12,-5.174327518,-7.0701
[SiH2]1C=CC=C1c1cc2c3nsnc3c3c4occc4c4cscc4c3c2c2ccccc12,-6.577109168,-8.1418
c1cc2cnc3cc(ccc3c2s1)-c1ccc[se]1,-5.319465195,-7.7103
c1sc(-c2ncc(-c3ccc(cn3)-c3cccc4c[nH]cc34)c3nsnc23)c2cc[se]c12,-7.796816715,-8.6499
c1cc2sc3c(c4cscc4c4cc(ccc34)-c3cccc4nsnc34)c2[se]1,-6.789268937,-8.3749
[nH]1c(ccc1-c1scc2occc12)-c1Cc(cc1)-c1cccc2cscc12,-6.363540166,-7.7932
[nH]1c(ccc1-c1cccc2c[nH]cc12)-c1sc(-c2scc3Cccc23)c2ccoc12,-6.275927844,-7.6702
c1sc(C2=Cc3cnc4ccc5ccccc5c4c3[SiH2]2)c2nccnc12,-7.33015347,-8.5046
c1ccc2cc3c4CC(=Cc4c4=C[SiH2]C=c4c3cc2c1)c1nccc2nsnc12,-7.333523861,-8.4833
C1C=Cc2ccc3c4[SiH2]C(=Cc4c4c[nH]cc4c3c12)c1nccc2nsnc12,-7.250027893,-8.3302
c1sc(-c2ccc(cc2)-c2sc(-c3ccccc3)c3[se]ccc23)c2ccsc12,-6.170848155,-7.9179
[nH]1c(cc2c3cscc3c3c(ccc4cccnc34)c12)-c1scc2cc[se]c12,-5.872615127,-7.7103
[nH]1cccc1-c1cc2c([nH]1)c1cnc3ccsc3c1c1=CCC=c21,-5.712580601,-7.5139
c1sc(-c2cc3oc4c(oc5ccc6c[nH]cc6c45)c3c3=C[SiH2]C=c23)c2nccnc12,-7.391146117,-8.3463
[nH]-1cc-c2c-1c1cnc3ccc4ccccc4c3c1c1c[nH]cc21,-4.831828012,-7.0826
c1cc2ncc3c4[se]c(cc4c4cscc4c3c2o1)-c1ccccc1,-5.8006322,-7.9078
[nH]1cccc1-c1ccc([se]1)-c1sc(-c2scc3sccc23)c2ccCc12,-6.495945787,-7.9493
c1cc2cc3sc4cc(-c5scc6[SiH2]C=Cc56)c5=CCC=c5c4c3cc2s1,-6.299630296,-7.8928
[nH]1c(cc2cc3sc4C=CCc4c3cc12)-c1cccc2=C[SiH2]C=c12,-7.053759665,-8.1537
c1sc(-c2sc(-c3sc(-c4scc5occc45)c4ccCc34)c3cc[nH]c23)c2[se]ccc12,-6.823933562,-8.0041
c1cc2oc3cc4cc(cnc4cc3c2[se]1)-c1ccccc1,-5.698817106,-7.8263
c1ccc(cc1)-c1cc2c3nsnc3c3c4ncccc4[se]c3c2c2=C[SiH2]C=c12,-7.235027848,-8.5148
[SiH2]1C=c2c3C=C[SiH2]c3c3c(c4ccc(cc4c4=C[SiH2]C=c34)-c3ccccn3)c2=C1,-7.172282105,-8.1457
c1ccc2c(ccc3c4c5cocc5c(cc4c4nsnc4c23)-c2cccc3cscc23)c1,-6.536659545,-8.1588
c1ccc2c(ccc3c4ccc(cc4c4cocc4c23)-c2cccc3nsnc23)c1,-6.679847277,-8.2996
c1ccc([se]1)-c1sc(-c2sc(-c3ccccc3)c3ccsc23)c2ccsc12,-6.778179084,-8.1227
c1cc2ccc3c4ccc(cc4oc3c2s1)-c1cccc2nsnc12,-6.503434468,-8.3294
c1ccc(-c2cnc(-c3sc(-c4cncc5nsnc45)c4occc34)c3nsnc23)c2nsnc12,-7.867386823,-8.9515
c1ncc(s1)-c1ccc2c(c1)c1ccccc1c1cc3ccncc3cc21,-5.87129457,-7.9295
[nH]1c2cc(-c3scc4ccoc34)c3nsnc3c2c2c3cocc3c3ccc4cscc4c3c12,-6.737113128,-8.131
c1ncc(s1)-c1ccc(-c2sc(-c3scc4ccsc34)c3cc[nH]c23)c2cscc12,-6.827717507,-8.0878
[nH]1c(cc2ncc3c4ccccc4c4=CCC=c4c3c12)-c1cccnc1,-5.674529422,-7.7047
c1ccc(nc1)-c1cnc2c(c1)c1cocc1c1c3c4nsnc4ccc3c3nsnc3c21,-7.334394789,-8.5738
[nH]1ccc2oc3c4oc(cc4c4=C[SiH2]C=c4c3c12)-c1cccnc1,-6.34105474,-7.7314
[nH]1c(cc2cnc3c(cnc4ccc5=CCC=c5c34)c12)-c1scc2occc12,-6.046159419,-7.8808
c1ccc([se]1)-c1cc2c3cocc3c3c4[se]ccc4c4nsnc4c3c2c2=CCC=c12,-6.986738729,-8.2311
c1sc(C2=Cc3[se]c4c(ncc5ccc6=CCC=c6c45)c3C2)c2C=CCc12,-6.212408249,-7.8789
c1sc(-c2cc3c([se]2)c2c4cocc4c4ccncc4c2c2ccccc32)c2nccnc12,-7.655453923,-8.7645
c1sc(-c2ccc(s2)-c2cnc(s2)-c2ccccc2)c2occc12,-6.242217567,-8.0204
c1cc2-[s]c3c(cnc4ccc5cocc5c34)-c2c2c[SiH2]cc12,-6.758151757,-8.2204
c1cnc(s1)-c1sc(-c2ccc(-c3ccccn3)c3cCcc23)c2ccoc12,-6.915345902,-8.1741
c1cnc2c(cnc3c2ccc2cc(-c4cccc5nsnc45)c4cscc4c32)c1,-6.716556295,-8.3289
c1ccc(cc1)-c1ccc(cn1)-c1Cc(cc1)-c1cccc2nsnc12,-6.838815515,-8.3377
c1sc(-c2ccc3c(c2)sc2cc4ccc5cocc5c4cc32)c2[se]ccc12,-5.665328348,-7.7395
c1cc2[s]-c3c(cnc4ccc5c[SiH2]cc5c34)-c2cn1,-6.576835332,-8.2873
[nH]1c(ccc1-c1ccc(-c2cccc3cCcc23)c2nsnc12)-c1cccc2c[nH]cc12,-7.228423651,-8.1842
c1ccc(o1)-c1ccc(o1)-c1cnc(-c2scc3Cccc23)c2nsnc12,-7.351721224,-8.5486
c1ccc(s1)-c1cc2cc3ncc4ccc5=CCC=c5c4c3cc2o1,-5.022196757,-7.4572
[nH]1c2cc(-c3scc4CC=Cc34)c3cscc3c2c2oc3ccc4=CCC=c4c3c12,-6.077640652,-7.6515
c1cnc(s1)-c1cc2c(c3cocc13)c1[se]c3ccc4cocc4c3c1c1=CCC=c21,-6.150038598,-8.0221
c1ccc(nc1)-c1cc2ncc3c(c4c[nH]cc4c4ccc5=C[SiH2]C=c5c34)c2s1,-6.572086782,-7.9488
c1Cc(cc1)-c1ccc(cn1)-c1ccc(-c2ccccn2)c2cocc12,-5.708451981,-7.693
c1sc(-c2ccc(cn2)-c2sc(-c3nccc4nsnc34)c3ccoc23)c2ccoc12,-7.496337687,-8.7051
c1cc2c([se]1)c1ncc3cc(-c4scc5C=CCc45)c4cscc4c3c1c1ccccc21,-9.111891037,-9.1229
c1sc(-c2cc3sc4c5ncccc5sc4c3[se]2)c2occc12,-6.141384496,-8.0626
c1ccc([se]1)-c1cc2c3nsnc3c3c4ncccc4c4c[nH]cc4c3c2c2c[nH]cc12,-6.245496627,-7.8019
[SiH2]1C=Cc2cnc3c([se]c4cc(-c5scc6[se]ccc56)c5ccccc5c34)c12,-6.153170207,-7.9838
[nH]1ccc2Cc3c([se]c4cc(ncc34)-c3cccc4ccccc34)-c12,-5.133089065,-7.3808
[nH]1ccc2cnc3c4c5cocc5c(cc4c4=C[SiH2]C=c4c3c12)-c1cccc2=CCC=c12,-6.544836996,-7.8889
c1sc(-c2ccc(-c3cccc4c[nH]cc34)c3nsnc23)c2ccsc12,-7.079749636,-8.2585
c1sc(-c2ccc(-c3sc(-c4cccnc4)c4cc[nH]c34)c3cscc23)c2occc12,-6.650952747,-8.0212
c1sc(C2=Cc3[se]c4ccc5nsnc5c4c3C2)c2occc12,-6.771347078,-8.251
[nH]1c2cc(ccc2c2c1c1cnccc1c1=CCC=c21)-c1scc2C=C[SiH2]c12,-5.621077327,-7.5865
[nH]1c2ccc3cocc3c2c2ccc3cc(-c4ccccc4)c4ccccc4c3c12,-4.896807711,-7.2352
c1ccc2cc(-c3cc4c(ccc5=CCC=c45)[se]3)c3nsnc3c2c1,-6.63309083,-8.2274
c1cc2ccc3c4c5c[nH]cc5c(cc4c4ccccc4c3c2o1)-c1cccc2cocc12,-5.197519447,-7.273
[nH]1c2ccc3nsnc3c2c2c3c[nH]cc3c3cc(cnc3c12)-c1scc2cc[nH]c12,-6.279315237,-7.8329
